Item_ID,Brand_ID,Category,Material,Item_Price_USD,Expected_Wear_Frequency_per_month,usage_label
ITEM-000369,BRAND-1753,Skirt,Bamboo Fabric,244.92,2,Low
ITEM-000370,BRAND-3596,Skirt,Hemp,365.88,2,Low
ITEM-000371,BRAND-0925,Sweater,Hemp,583.17,2,Low
ITEM-000372,BRAND-0254,Blouse,Vegan Leather,240.69,2,Low
ITEM-000373,BRAND-4258,Jeans,Tencel,217.51,6,Medium
ITEM-000374,BRAND-2552,Jeans,Tencel,209.59,4,Medium
ITEM-000375,BRAND-4134,Jacket,Vegan Leather,143.19,2,Low
ITEM-000376,BRAND-2018,Skirt,Recycled Polyester,282.6,1,Low
ITEM-000377,BRAND-0727,Jeans,Tencel,362.54,6,Medium
ITEM-000378,BRAND-4667,Coat,Recycled Polyester,910.26,1,Low
ITEM-000379,BRAND-3303,Sweater,Hemp,56.84,5,Medium
ITEM-000380,BRAND-0526,T-shirt,Recycled Polyester,80.2,13,High
ITEM-000381,BRAND-0965,Shorts,Organic Cotton,79.85,3,Low
ITEM-000382,BRAND-1058,Sweater,Tencel,30.2,3,Low
ITEM-000383,BRAND-2937,Blouse,Bamboo Fabric,253.77,3,Low
ITEM-000384,BRAND-3823,Jeans,Bamboo Fabric,74.88,5,Medium
ITEM-000385,BRAND-3780,Activewear,Vegan Leather,66.88,7,Medium
ITEM-000386,BRAND-4650,Coat,Hemp,491.34,1,Low
ITEM-000387,BRAND-2004,Jacket,Vegan Leather,257.68,1,Low
ITEM-000388,BRAND-2432,Blouse,Organic Cotton,17.05,1,Low
ITEM-000389,BRAND-1467,T-shirt,Bamboo Fabric,77.53,9,High
ITEM-000390,BRAND-2188,Dress,Bamboo Fabric,364.62,3,Low
ITEM-000391,BRAND-3097,Sweater,Hemp,383.22,4,Medium
ITEM-000392,BRAND-1985,Jeans,Tencel,105.55,5,Medium
ITEM-000393,BRAND-4336,Sweater,Tencel,382.42,3,Low
ITEM-000394,BRAND-3186,Shorts,Bamboo Fabric,185.47,3,Low
ITEM-000395,BRAND-2091,Sweater,Recycled Polyester,494.32,2,Low
ITEM-000396,BRAND-0796,T-shirt,Vegan Leather,90.77,6,Medium
ITEM-000397,BRAND-3349,Jeans,Bamboo Fabric,301.18,2,Low
ITEM-000398,BRAND-0552,T-shirt,Bamboo Fabric,107.0,11,High
ITEM-000399,BRAND-4015,Shorts,Tencel,15.09,1,Low
ITEM-000400,BRAND-4840,Coat,Hemp,397.13,1,Low
ITEM-000401,BRAND-0521,Jacket,Tencel,779.04,2,Low
ITEM-000402,BRAND-1693,Shorts,Recycled Polyester,93.22,1,Low
ITEM-000403,BRAND-2534,Dress,Vegan Leather,314.25,2,Low
ITEM-000404,BRAND-2249,Jeans,Tencel,100.96,11,High
ITEM-000405,BRAND-2383,Jeans,Hemp,114.22,9,High
ITEM-000406,BRAND-1054,T-shirt,Recycled Polyester,110.33,4,Medium
ITEM-000407,BRAND-2209,Sweater,Organic Cotton,123.59,3,Low
ITEM-000408,BRAND-4983,Blouse,Organic Cotton,90.61,1,Low
ITEM-000409,BRAND-0022,Jacket,Bamboo Fabric,153.5,2,Low
ITEM-000410,BRAND-1578,Dress,Tencel,570.33,4,Medium
ITEM-000411,BRAND-1173,Dress,Organic Cotton,179.18,3,Low
ITEM-000412,BRAND-4689,Jeans,Bamboo Fabric,97.56,4,Medium
ITEM-000413,BRAND-4542,T-shirt,Vegan Leather,121.39,9,High
ITEM-000414,BRAND-2315,Sweater,Tencel,73.5,4,Medium
ITEM-000415,BRAND-4419,Coat,Vegan Leather,1007.81,2,Low
ITEM-000416,BRAND-0424,Dress,Vegan Leather,101.94,3,Low
ITEM-000417,BRAND-2205,Dress,Organic Cotton,16.38,3,Low
ITEM-000418,BRAND-1653,Sweater,Recycled Polyester,378.22,2,Low
ITEM-000419,BRAND-1981,Dress,Organic Cotton,90.12,2,Low
ITEM-000420,BRAND-0497,Shorts,Organic Cotton,93.51,1,Low
ITEM-000421,BRAND-0722,Sweater,Organic Cotton,157.64,3,Low
ITEM-000422,BRAND-1961,Blouse,Hemp,124.88,2,Low
ITEM-000423,BRAND-4927,Sweater,Recycled Polyester,316.7,4,Medium
ITEM-000424,BRAND-0451,Jacket,Organic Cotton,228.89,4,Medium
ITEM-000425,BRAND-2964,T-shirt,Hemp,73.55,9,High
ITEM-000426,BRAND-3754,Jacket,Vegan Leather,621.68,2,Low
ITEM-000427,BRAND-2223,T-shirt,Hemp,118.25,6,Medium
ITEM-000428,BRAND-2464,Jacket,Recycled Polyester,342.2,1,Low
ITEM-000429,BRAND-2924,Dress,Hemp,234.43,1,Low
ITEM-000430,BRAND-1040,Sweater,Recycled Polyester,83.51,3,Low
ITEM-000431,BRAND-3177,Jacket,Hemp,678.43,5,Medium
ITEM-000432,BRAND-0257,Activewear,Bamboo Fabric,58.41,5,Medium
ITEM-000433,BRAND-4202,Blouse,Hemp,46.85,2,Low
ITEM-000434,BRAND-3233,T-shirt,Tencel,80.47,4,Medium
ITEM-000435,BRAND-4746,Jacket,Tencel,156.9,2,Low
ITEM-000436,BRAND-1101,Skirt,Bamboo Fabric,120.74,3,Low
ITEM-000437,BRAND-4054,Sweater,Bamboo Fabric,81.62,1,Low
ITEM-000438,BRAND-2506,Shorts,Hemp,160.36,3,Low
ITEM-000439,BRAND-1501,Jeans,Recycled Polyester,309.65,5,Medium
ITEM-000440,BRAND-3362,Dress,Vegan Leather,119.47,3,Low
ITEM-000441,BRAND-0381,Jeans,Hemp,240.59,4,Medium
ITEM-000442,BRAND-3619,Dress,Organic Cotton,246.4,2,Low
ITEM-000443,BRAND-1583,Skirt,Vegan Leather,44.54,5,Medium
ITEM-000444,BRAND-3311,Jacket,Vegan Leather,503.37,1,Low
ITEM-000445,BRAND-3814,Sweater,Tencel,281.32,2,Low
ITEM-000446,BRAND-4239,Coat,Vegan Leather,161.7,2,Low
ITEM-000447,BRAND-1257,Blouse,Hemp,188.28,5,Medium
ITEM-000448,BRAND-4694,T-shirt,Vegan Leather,36.54,5,Medium
ITEM-000449,BRAND-0931,T-shirt,Hemp,135.35,12,High
ITEM-000450,BRAND-4356,Blouse,Organic Cotton,89.45,1,Low
ITEM-000451,BRAND-1490,Blouse,Organic Cotton,15.48,1,Low
ITEM-000452,BRAND-1675,Sweater,Hemp,341.93,5,Medium
ITEM-000453,BRAND-4469,Coat,Tencel,497.11,1,Low
ITEM-000454,BRAND-3527,Skirt,Vegan Leather,167.84,3,Low
ITEM-000455,BRAND-4916,Jacket,Recycled Polyester,103.04,1,Low
ITEM-000456,BRAND-3643,T-shirt,Organic Cotton,38.44,8,Medium
ITEM-000457,BRAND-3514,Dress,Bamboo Fabric,108.34,4,Medium
ITEM-000458,BRAND-3367,Dress,Organic Cotton,120.95,2,Low
ITEM-000459,BRAND-2184,Coat,Bamboo Fabric,683.6,1,Low
ITEM-000460,BRAND-4731,Blouse,Bamboo Fabric,324.52,1,Low
ITEM-000461,BRAND-0546,Coat,Bamboo Fabric,563.1,1,Low
ITEM-000462,BRAND-1943,Blouse,Bamboo Fabric,35.66,4,Medium
ITEM-000463,BRAND-3293,Activewear,Vegan Leather,74.53,4,Medium
ITEM-000464,BRAND-1526,T-shirt,Tencel,23.74,6,Medium
ITEM-000465,BRAND-4687,Shorts,Tencel,71.38,2,Low
ITEM-000466,BRAND-3407,Coat,Bamboo Fabric,328.11,1,Low
ITEM-000467,BRAND-3581,Blouse,Hemp,24.58,1,Low
ITEM-000468,BRAND-4806,T-shirt,Bamboo Fabric,24.04,8,Medium
ITEM-000469,BRAND-4020,Shorts,Bamboo Fabric,114.69,1,Low
ITEM-000470,BRAND-1815,Jeans,Hemp,65.14,6,Medium
ITEM-000471,BRAND-1434,Sweater,Tencel,407.42,5,Medium
ITEM-000472,BRAND-3463,Coat,Bamboo Fabric,667.39,1,Low
ITEM-000473,BRAND-0049,Blouse,Hemp,73.32,3,Low
ITEM-000474,BRAND-0713,Jacket,Organic Cotton,312.77,1,Low
ITEM-000475,BRAND-4846,T-shirt,Organic Cotton,10.0,13,High
ITEM-000476,BRAND-0175,T-shirt,Recycled Polyester,52.33,11,High
ITEM-000477,BRAND-1587,Shorts,Organic Cotton,129.32,2,Low
ITEM-000478,BRAND-1992,Jeans,Organic Cotton,310.66,4,Medium
ITEM-000479,BRAND-3688,Blouse,Vegan Leather,69.16,3,Low
ITEM-000480,BRAND-0159,Jacket,Bamboo Fabric,552.6,2,Low
ITEM-000481,BRAND-0734,Dress,Hemp,217.38,1,Low
ITEM-000482,BRAND-1684,Activewear,Tencel,267.79,7,Medium
ITEM-000483,BRAND-2764,Coat,Bamboo Fabric,317.28,1,Low
ITEM-000484,BRAND-3624,T-shirt,Bamboo Fabric,68.6,7,Medium
ITEM-000485,BRAND-2223,Sweater,Vegan Leather,467.67,3,Low
ITEM-000486,BRAND-3637,T-shirt,Recycled Polyester,62.57,9,High
ITEM-000487,BRAND-2084,Activewear,Organic Cotton,159.37,5,Medium
ITEM-000488,BRAND-1129,Dress,Tencel,94.98,1,Low
ITEM-000489,BRAND-4243,Sweater,Organic Cotton,83.85,5,Medium
ITEM-000490,BRAND-3095,Coat,Organic Cotton,440.41,1,Low
ITEM-000491,BRAND-2510,Activewear,Vegan Leather,10.0,8,Medium
ITEM-000492,BRAND-0733,Activewear,Tencel,132.25,3,Low
ITEM-000493,BRAND-2237,Jeans,Bamboo Fabric,10.0,6,Medium
ITEM-000494,BRAND-0367,Blouse,Bamboo Fabric,294.68,1,Low
ITEM-000495,BRAND-0882,Activewear,Bamboo Fabric,60.06,7,Medium
ITEM-000496,BRAND-1644,Dress,Organic Cotton,125.06,1,Low
ITEM-000497,BRAND-0575,Sweater,Vegan Leather,354.76,6,Medium
ITEM-000498,BRAND-1905,Jeans,Recycled Polyester,438.1,5,Medium
ITEM-000499,BRAND-4069,Coat,Tencel,207.8,1,Low
ITEM-000500,BRAND-4696,Jeans,Vegan Leather,331.45,9,High
ITEM-000501,BRAND-0648,Skirt,Recycled Polyester,70.41,1,Low
ITEM-000502,BRAND-3418,T-shirt,Vegan Leather,48.4,10,High
ITEM-000503,BRAND-3014,Shorts,Organic Cotton,96.86,2,Low
ITEM-000504,BRAND-3061,Shorts,Bamboo Fabric,36.62,2,Low
ITEM-000505,BRAND-4098,Activewear,Vegan Leather,223.39,5,Medium
ITEM-000506,BRAND-4640,Blouse,Recycled Polyester,133.37,2,Low
ITEM-000507,BRAND-2409,T-shirt,Tencel,104.45,9,High
ITEM-000508,BRAND-4264,T-shirt,Vegan Leather,85.89,8,Medium
ITEM-000509,BRAND-0821,Jeans,Bamboo Fabric,396.74,4,Medium
ITEM-000510,BRAND-2533,Jacket,Hemp,204.31,2,Low
ITEM-000511,BRAND-2355,Jeans,Bamboo Fabric,24.62,9,High
ITEM-000512,BRAND-4588,Sweater,Hemp,26.11,1,Low
ITEM-000513,BRAND-1580,Jacket,Vegan Leather,670.49,2,Low
ITEM-000514,BRAND-2974,T-shirt,Vegan Leather,56.22,9,High
ITEM-000515,BRAND-0354,Shorts,Tencel,159.21,4,Medium
ITEM-000516,BRAND-0353,Jeans,Vegan Leather,204.82,4,Medium
ITEM-000517,BRAND-3014,Blouse,Tencel,233.31,1,Low
ITEM-000518,BRAND-4215,Dress,Recycled Polyester,358.37,5,Medium
ITEM-000519,BRAND-3046,Skirt,Organic Cotton,229.43,3,Low
ITEM-000520,BRAND-1962,Blouse,Recycled Polyester,105.32,2,Low
ITEM-000521,BRAND-1398,Sweater,Tencel,59.63,1,Low
ITEM-000522,BRAND-2271,T-shirt,Organic Cotton,33.33,15,High
ITEM-000523,BRAND-4569,Jeans,Recycled Polyester,210.48,7,Medium
ITEM-000524,BRAND-4421,Jacket,Vegan Leather,1047.97,5,Medium
ITEM-000525,BRAND-4617,T-shirt,Organic Cotton,26.61,7,Medium
ITEM-000526,BRAND-0725,Blouse,Bamboo Fabric,103.08,1,Low
ITEM-000527,BRAND-0119,Dress,Recycled Polyester,637.98,3,Low
ITEM-000528,BRAND-4256,T-shirt,Vegan Leather,143.78,4,Medium
ITEM-000529,BRAND-1235,Blouse,Bamboo Fabric,156.14,2,Low
ITEM-000530,BRAND-1214,Dress,Vegan Leather,408.09,2,Low
ITEM-000531,BRAND-4518,Jacket,Recycled Polyester,395.63,1,Low
ITEM-000532,BRAND-2062,T-shirt,Bamboo Fabric,106.21,8,Medium
ITEM-000533,BRAND-2530,Jacket,Organic Cotton,362.04,3,Low
ITEM-000534,BRAND-3297,Coat,Bamboo Fabric,81.89,1,Low
ITEM-000535,BRAND-4765,Skirt,Hemp,381.13,1,Low
ITEM-000536,BRAND-4621,T-shirt,Hemp,61.58,8,Medium
ITEM-000537,BRAND-2809,Activewear,Bamboo Fabric,66.26,4,Medium
ITEM-000538,BRAND-1460,Dress,Recycled Polyester,95.96,2,Low
ITEM-000539,BRAND-1183,T-shirt,Vegan Leather,43.98,11,High
ITEM-000540,BRAND-1007,T-shirt,Bamboo Fabric,85.25,9,High
ITEM-000541,BRAND-1048,Activewear,Bamboo Fabric,249.09,7,Medium
ITEM-000542,BRAND-3157,T-shirt,Hemp,46.47,8,Medium
ITEM-000543,BRAND-0653,Blouse,Organic Cotton,206.55,2,Low
ITEM-000544,BRAND-0241,Jacket,Organic Cotton,831.87,1,Low
ITEM-000545,BRAND-0168,Jeans,Recycled Polyester,22.33,4,Medium
ITEM-000546,BRAND-1189,T-shirt,Recycled Polyester,74.6,3,Low
ITEM-000547,BRAND-0260,Dress,Vegan Leather,183.96,1,Low
ITEM-000548,BRAND-1025,Jacket,Tencel,148.82,2,Low
ITEM-000549,BRAND-2990,T-shirt,Hemp,20.03,14,High
ITEM-000550,BRAND-1538,T-shirt,Vegan Leather,50.95,8,Medium
ITEM-000551,BRAND-4400,T-shirt,Bamboo Fabric,67.48,5,Medium
ITEM-000552,BRAND-3639,Jacket,Recycled Polyester,99.07,1,Low
ITEM-000553,BRAND-2406,Jeans,Bamboo Fabric,265.34,6,Medium
ITEM-000554,BRAND-3513,Skirt,Hemp,68.15,1,Low
ITEM-000555,BRAND-3415,T-shirt,Organic Cotton,125.97,8,Medium
ITEM-000556,BRAND-4141,Coat,Bamboo Fabric,428.28,1,Low
ITEM-000557,BRAND-2178,Jacket,Vegan Leather,564.74,1,Low
ITEM-000558,BRAND-1574,Jacket,Bamboo Fabric,81.23,2,Low
ITEM-000559,BRAND-3368,T-shirt,Recycled Polyester,55.03,6,Medium
ITEM-000560,BRAND-2879,Jacket,Vegan Leather,159.29,3,Low
ITEM-000561,BRAND-1717,Shorts,Organic Cotton,36.07,4,Medium
ITEM-000562,BRAND-0093,Dress,Vegan Leather,460.78,1,Low
ITEM-000563,BRAND-1238,T-shirt,Recycled Polyester,88.5,8,Medium
ITEM-000564,BRAND-0993,Sweater,Organic Cotton,207.4,1,Low
ITEM-000565,BRAND-2705,Activewear,Hemp,130.89,6,Medium
ITEM-000566,BRAND-3099,Skirt,Recycled Polyester,30.7,3,Low
ITEM-000567,BRAND-2626,Sweater,Tencel,111.53,1,Low
ITEM-000568,BRAND-4241,Jacket,Recycled Polyester,312.45,2,Low
ITEM-000569,BRAND-0918,Sweater,Organic Cotton,157.12,5,Medium
ITEM-000570,BRAND-0881,T-shirt,Organic Cotton,83.47,5,Medium
ITEM-000571,BRAND-2774,Dress,Organic Cotton,144.4,3,Low
ITEM-000572,BRAND-1472,Coat,Bamboo Fabric,1187.12,1,Low
ITEM-000573,BRAND-3259,Dress,Tencel,406.77,1,Low
ITEM-000574,BRAND-3196,Jacket,Vegan Leather,51.29,2,Low
ITEM-000575,BRAND-4839,T-shirt,Recycled Polyester,73.51,8,Medium
ITEM-000576,BRAND-3856,T-shirt,Tencel,45.53,9,High
ITEM-000577,BRAND-4689,Blouse,Bamboo Fabric,33.03,3,Low
ITEM-000578,BRAND-2655,Dress,Hemp,505.08,2,Low
ITEM-000579,BRAND-2053,Shorts,Tencel,68.94,4,Medium
ITEM-000580,BRAND-0362,Skirt,Vegan Leather,169.2,2,Low
ITEM-000581,BRAND-2812,T-shirt,Hemp,94.23,9,High
ITEM-000582,BRAND-0479,Blouse,Bamboo Fabric,71.29,1,Low
ITEM-000583,BRAND-4133,T-shirt,Recycled Polyester,33.78,7,Medium
ITEM-000584,BRAND-4648,Blouse,Bamboo Fabric,311.5,5,Medium
ITEM-000585,BRAND-0419,Sweater,Bamboo Fabric,84.23,2,Low
ITEM-000586,BRAND-0270,Sweater,Tencel,87.22,1,Low
ITEM-000587,BRAND-3030,Jacket,Recycled Polyester,434.79,6,Medium
ITEM-000588,BRAND-3052,Dress,Vegan Leather,48.36,1,Low
ITEM-000589,BRAND-0490,Jacket,Tencel,125.49,1,Low
ITEM-000590,BRAND-3902,Dress,Tencel,496.04,2,Low
ITEM-000591,BRAND-3497,Shorts,Hemp,109.35,4,Medium
ITEM-000592,BRAND-4697,Skirt,Organic Cotton,193.72,5,Medium
ITEM-000593,BRAND-0371,Dress,Vegan Leather,98.69,2,Low
ITEM-000594,BRAND-3620,Skirt,Vegan Leather,223.03,3,Low
ITEM-000595,BRAND-0585,Activewear,Hemp,96.63,2,Low
ITEM-000596,BRAND-2023,Jacket,Bamboo Fabric,259.03,2,Low
ITEM-000597,BRAND-0886,Shorts,Recycled Polyester,45.94,1,Low
ITEM-000598,BRAND-4611,Blouse,Hemp,69.75,1,Low
ITEM-000599,BRAND-0761,Skirt,Vegan Leather,293.63,2,Low
ITEM-000600,BRAND-0939,Activewear,Tencel,171.06,2,Low
ITEM-000601,BRAND-4324,Dress,Bamboo Fabric,92.45,1,Low
ITEM-000602,BRAND-2263,Coat,Bamboo Fabric,926.06,3,Low
ITEM-000603,BRAND-1795,Activewear,Tencel,129.63,7,Medium
ITEM-000604,BRAND-3040,T-shirt,Organic Cotton,72.73,10,High
ITEM-000605,BRAND-4788,Blouse,Bamboo Fabric,195.18,2,Low
ITEM-000606,BRAND-0916,Sweater,Organic Cotton,367.21,5,Medium
ITEM-000607,BRAND-2769,Jacket,Vegan Leather,485.59,3,Low
ITEM-000608,BRAND-1463,Jacket,Tencel,401.91,2,Low
ITEM-000609,BRAND-1974,Blouse,Bamboo Fabric,83.83,3,Low
ITEM-000610,BRAND-0340,Jacket,Tencel,535.74,1,Low
ITEM-000611,BRAND-1619,Activewear,Recycled Polyester,181.75,7,Medium
ITEM-000612,BRAND-2687,T-shirt,Recycled Polyester,69.18,6,Medium
ITEM-000613,BRAND-3782,Jacket,Hemp,185.44,2,Low
ITEM-000614,BRAND-2754,Shorts,Organic Cotton,134.64,3,Low
ITEM-000615,BRAND-2972,Blouse,Recycled Polyester,133.37,1,Low
ITEM-000616,BRAND-2519,Jeans,Bamboo Fabric,315.27,9,High
ITEM-000617,BRAND-4395,T-shirt,Tencel,16.32,7,Medium
ITEM-000618,BRAND-3849,Shorts,Tencel,33.56,5,Medium
ITEM-000619,BRAND-1190,T-shirt,Hemp,10.0,10,High
ITEM-000620,BRAND-0052,T-shirt,Vegan Leather,133.55,8,Medium
ITEM-000621,BRAND-4039,Skirt,Recycled Polyester,13.96,5,Medium
ITEM-000622,BRAND-1784,Coat,Hemp,1390.28,3,Low
ITEM-000623,BRAND-2280,Sweater,Vegan Leather,263.57,7,Medium
ITEM-000624,BRAND-4267,Activewear,Tencel,84.31,8,Medium
ITEM-000625,BRAND-4359,Shorts,Hemp,50.91,6,Medium
ITEM-000626,BRAND-4227,Skirt,Hemp,46.64,3,Low
ITEM-000627,BRAND-4610,T-shirt,Recycled Polyester,73.14,7,Medium
ITEM-000628,BRAND-1638,T-shirt,Tencel,28.42,6,Medium
ITEM-000629,BRAND-3491,Dress,Hemp,352.29,3,Low
ITEM-000630,BRAND-1953,Activewear,Bamboo Fabric,261.41,3,Low
ITEM-000631,BRAND-1307,Jacket,Hemp,759.21,2,Low
ITEM-000632,BRAND-1403,Jeans,Recycled Polyester,322.46,6,Medium
ITEM-000633,BRAND-3162,Activewear,Tencel,10.0,2,Low
ITEM-000634,BRAND-4840,Activewear,Vegan Leather,104.97,3,Low
ITEM-000635,BRAND-4987,Skirt,Recycled Polyester,31.47,3,Low
ITEM-000636,BRAND-2012,Blouse,Recycled Polyester,148.03,4,Medium
ITEM-000637,BRAND-4548,Sweater,Tencel,426.33,2,Low
ITEM-000638,BRAND-1620,Skirt,Organic Cotton,19.11,2,Low
ITEM-000639,BRAND-0648,Sweater,Tencel,86.37,5,Medium
ITEM-000640,BRAND-4749,Sweater,Hemp,193.48,4,Medium
ITEM-000641,BRAND-4590,Jeans,Bamboo Fabric,138.89,4,Medium
ITEM-000642,BRAND-0208,Shorts,Vegan Leather,77.51,3,Low
ITEM-000643,BRAND-1025,Jeans,Organic Cotton,131.1,8,Medium
ITEM-000644,BRAND-2725,Activewear,Bamboo Fabric,10.0,3,Low
ITEM-000645,BRAND-4660,Jeans,Tencel,119.32,5,Medium
ITEM-000646,BRAND-2849,Jacket,Tencel,396.65,3,Low
ITEM-000647,BRAND-3876,Blouse,Bamboo Fabric,22.48,2,Low
ITEM-000648,BRAND-2561,Jacket,Vegan Leather,431.68,1,Low
ITEM-000649,BRAND-3619,Jeans,Tencel,303.43,5,Medium
ITEM-000650,BRAND-1210,T-shirt,Tencel,62.45,5,Medium
ITEM-000651,BRAND-4601,T-shirt,Vegan Leather,92.12,7,Medium
ITEM-000652,BRAND-2625,Sweater,Hemp,50.99,2,Low
ITEM-000653,BRAND-0647,Blouse,Organic Cotton,146.24,1,Low
ITEM-000654,BRAND-1878,Sweater,Organic Cotton,452.09,5,Medium
ITEM-000655,BRAND-3304,Dress,Bamboo Fabric,301.84,4,Medium
ITEM-000656,BRAND-0714,Coat,Hemp,975.45,2,Low
ITEM-000657,BRAND-2199,Jacket,Recycled Polyester,145.92,3,Low
ITEM-000658,BRAND-0486,T-shirt,Bamboo Fabric,49.26,15,High
ITEM-000659,BRAND-0256,Dress,Tencel,261.44,2,Low
ITEM-000660,BRAND-1694,Dress,Tencel,26.17,3,Low
ITEM-000661,BRAND-2820,Dress,Tencel,10.8,1,Low
ITEM-000662,BRAND-4787,Skirt,Hemp,132.13,1,Low
ITEM-000663,BRAND-1475,Jeans,Organic Cotton,105.25,6,Medium
ITEM-000664,BRAND-3066,Blouse,Vegan Leather,87.56,2,Low
ITEM-000665,BRAND-2164,Jeans,Organic Cotton,203.26,3,Low
ITEM-000666,BRAND-4854,Shorts,Tencel,62.36,3,Low
ITEM-000667,BRAND-4618,Jeans,Recycled Polyester,226.21,5,Medium
ITEM-000668,BRAND-0405,Jacket,Hemp,478.56,3,Low
ITEM-000669,BRAND-0573,Jacket,Recycled Polyester,1072.75,5,Medium
ITEM-000670,BRAND-3068,Dress,Tencel,307.12,1,Low
ITEM-000671,BRAND-1808,Blouse,Bamboo Fabric,65.63,1,Low
ITEM-000672,BRAND-0802,Shorts,Recycled Polyester,78.92,1,Low
ITEM-000673,BRAND-0568,Blouse,Organic Cotton,300.95,3,Low
ITEM-000674,BRAND-4059,Skirt,Hemp,210.53,3,Low
ITEM-000675,BRAND-4942,Shorts,Recycled Polyester,127.92,3,Low
ITEM-000676,BRAND-2595,Activewear,Bamboo Fabric,284.24,7,Medium
ITEM-000677,BRAND-2929,T-shirt,Organic Cotton,47.55,3,Low
ITEM-000678,BRAND-4201,Activewear,Vegan Leather,76.1,8,Medium
ITEM-000679,BRAND-0620,Jeans,Vegan Leather,324.28,4,Medium
ITEM-000680,BRAND-4384,Jacket,Tencel,531.66,4,Medium
ITEM-000681,BRAND-0436,T-shirt,Recycled Polyester,17.69,6,Medium
ITEM-000682,BRAND-3619,Sweater,Recycled Polyester,399.04,2,Low
ITEM-000683,BRAND-1515,T-shirt,Bamboo Fabric,45.99,13,High
ITEM-000684,BRAND-3278,T-shirt,Vegan Leather,45.89,9,High
ITEM-000685,BRAND-3976,Skirt,Recycled Polyester,259.98,2,Low
ITEM-000686,BRAND-3220,Jeans,Vegan Leather,19.65,5,Medium
ITEM-000687,BRAND-2946,Sweater,Vegan Leather,331.44,4,Medium
ITEM-000688,BRAND-3512,Dress,Organic Cotton,232.31,6,Medium
ITEM-000689,BRAND-0001,Jeans,Bamboo Fabric,44.59,6,Medium
ITEM-000690,BRAND-3942,Jeans,Vegan Leather,466.65,9,High
ITEM-000691,BRAND-2926,Shorts,Bamboo Fabric,157.09,3,Low
ITEM-000692,BRAND-1559,T-shirt,Bamboo Fabric,50.09,8,Medium
ITEM-000693,BRAND-1398,Sweater,Tencel,96.85,2,Low
ITEM-000694,BRAND-3257,Shorts,Organic Cotton,112.87,4,Medium
ITEM-000695,BRAND-2538,T-shirt,Bamboo Fabric,61.53,7,Medium
ITEM-000696,BRAND-2949,T-shirt,Organic Cotton,10.0,2,Low
ITEM-000697,BRAND-3577,Blouse,Recycled Polyester,244.03,1,Low
ITEM-000698,BRAND-4659,Dress,Tencel,220.92,1,Low
ITEM-000699,BRAND-3626,Dress,Tencel,229.06,2,Low
ITEM-000700,BRAND-1623,Dress,Tencel,102.23,1,Low
ITEM-000701,BRAND-1985,T-shirt,Recycled Polyester,65.79,10,High
ITEM-000702,BRAND-4515,Sweater,Organic Cotton,190.62,2,Low
ITEM-000703,BRAND-0276,T-shirt,Vegan Leather,36.45,7,Medium
ITEM-000704,BRAND-1224,Coat,Organic Cotton,551.38,1,Low
ITEM-000705,BRAND-3779,Dress,Tencel,328.72,1,Low
ITEM-000706,BRAND-1557,T-shirt,Recycled Polyester,85.6,16,High
ITEM-000707,BRAND-2902,Sweater,Recycled Polyester,155.8,4,Medium
ITEM-000708,BRAND-1700,T-shirt,Hemp,24.91,7,Medium
ITEM-000709,BRAND-1882,T-shirt,Recycled Polyester,17.37,10,High
ITEM-000710,BRAND-0298,T-shirt,Recycled Polyester,152.02,11,High
ITEM-000711,BRAND-3623,Skirt,Bamboo Fabric,32.01,2,Low
ITEM-000712,BRAND-2767,Coat,Hemp,536.4,4,Medium
ITEM-000713,BRAND-1264,Sweater,Tencel,331.95,1,Low
ITEM-000714,BRAND-3778,Jacket,Organic Cotton,508.22,5,Medium
ITEM-000715,BRAND-4190,Jacket,Bamboo Fabric,777.86,2,Low
ITEM-000716,BRAND-1649,T-shirt,Recycled Polyester,41.4,10,High
ITEM-000717,BRAND-1397,Coat,Tencel,673.56,1,Low
ITEM-000718,BRAND-1677,Sweater,Vegan Leather,302.8,1,Low
ITEM-000719,BRAND-0518,Jeans,Bamboo Fabric,40.32,2,Low
ITEM-000720,BRAND-1780,Blouse,Tencel,101.98,1,Low
ITEM-000721,BRAND-0970,Sweater,Hemp,306.43,2,Low
ITEM-000722,BRAND-4927,Coat,Tencel,1016.34,1,Low
ITEM-000723,BRAND-2008,Jeans,Recycled Polyester,42.98,5,Medium
ITEM-000724,BRAND-4957,Blouse,Recycled Polyester,173.91,1,Low
ITEM-000725,BRAND-2358,Sweater,Bamboo Fabric,378.36,2,Low
ITEM-000726,BRAND-0244,Skirt,Recycled Polyester,276.21,1,Low
ITEM-000727,BRAND-1425,Coat,Organic Cotton,745.81,1,Low
ITEM-000728,BRAND-0746,Sweater,Vegan Leather,163.45,1,Low
ITEM-000729,BRAND-4806,Coat,Bamboo Fabric,305.37,4,Medium
ITEM-000730,BRAND-3192,T-shirt,Tencel,24.1,9,High
ITEM-000731,BRAND-1617,Blouse,Vegan Leather,141.26,3,Low
ITEM-000732,BRAND-0494,Dress,Recycled Polyester,65.34,1,Low
ITEM-000733,BRAND-2944,T-shirt,Hemp,81.47,5,Medium
ITEM-000734,BRAND-4665,Sweater,Recycled Polyester,214.07,5,Medium
ITEM-000735,BRAND-4000,Sweater,Tencel,287.98,2,Low
ITEM-000736,BRAND-2313,T-shirt,Recycled Polyester,82.73,7,Medium
